"31/01/2018,","17:15:04.322441,"
"31/01/2018,","17:15:04.322482,"
"31/01/2018,","17:15:04.322523,"
"31/01/2018,","17:15:04.322564,"
"31/01/2018,","17:15:04.322607,"
"31/01/2018,","17:15:04.322647,"
"31/01/2018,","17:15:04.322689,"
"31/01/2018,","17:15:04.322729,"
"31/01/2018,","17:15:04.322771,"
"31/01/2018,","17:15:04.322812,"
"31/01/2018,","17:15:04.322852,"
"31/01/2018,","17:15:04.322893,"
"31/01/2018,","17:15:04.322933,"
"31/01/2018,","17:15:04.322974,"
"31/01/2018,","17:15:04.323014,"
"31/01/2018,","17:15:04.323055,"
"31/01/2018,","17:15:04.323095,"
"31/01/2018,","17:15:04.323136,"
"31/01/2018,","17:15:04.323177,"
"31/01/2018,","17:15:04.323217,"
"31/01/2018,","17:15:04.323258,"
"31/01/2018,","17:15:04.323298,"
"31/01/2018,","17:15:04.323340,"
"31/01/2018,","17:15:04.323379,"
"31/01/2018,","17:15:04.323421,"
"31/01/2018,","17:15:04.323461,"
"31/01/2018,","17:15:04.323501,"
"31/01/2018,","17:15:04.323542,"
"31/01/2018,","17:15:04.323582,"
"31/01/2018,","17:15:04.323624,"
"31/01/2018,","17:15:04.323664,"
"31/01/2018,","17:15:04.323705,"
"31/01/2018,","17:15:04.323745,"
"31/01/2018,","17:15:04.323786,"
"31/01/2018,","17:15:04.323826,"
"31/01/2018,","17:15:04.323866,"
"31/01/2018,","17:15:04.323908,"
"31/01/2018,","17:15:04.323948,"
"31/01/2018,","17:15:04.323989,"
"31/01/2018,","17:15:04.324030,"
"31/01/2018,","17:15:04.324070,"
"31/01/2018,","17:15:04.324111,"
"31/01/2018,","17:15:04.324151,"
"31/01/2018,","17:15:04.324192,"
"31/01/2018,","17:15:04.324232,"
"31/01/2018,","17:15:04.324274,"
"31/01/2018,","17:15:04.324314,"
"31/01/2018,","17:15:04.324354,"
"31/01/2018,","17:15:04.324396,"
"31/01/2018,","17:15:04.324436,"
"31/01/2018,","17:15:04.324477,"
"31/01/2018,","17:15:04.324517,"
"31/01/2018,","17:15:04.324558,"
"31/01/2018,","17:15:04.324598,"
"31/01/2018,","17:15:04.324638,"
"31/01/2018,","17:15:04.324679,"
"31/01/2018,","17:15:04.324720,"
"31/01/2018,","17:15:04.324761,"
"31/01/2018,","17:15:04.324801,"
"31/01/2018,","17:15:04.324842,"
"31/01/2018,","17:15:04.324882,"
"31/01/2018,","17:15:04.324922,"
"31/01/2018,","17:15:04.324963,"
"31/01/2018,","17:15:04.325003,"
"31/01/2018,","17:15:04.325044,"
"31/01/2018,","17:15:04.325084,"
"31/01/2018,","17:15:04.325125,"
"31/01/2018,","17:15:04.325165,"
"31/01/2018,","17:15:04.325205,"
"31/01/2018,","17:15:04.325246,"
"31/01/2018,","17:15:04.325286,"
"31/01/2018,","17:15:04.325326,"
"31/01/2018,","17:15:04.325366,"
"31/01/2018,","17:15:04.325408,"
"31/01/2018,","17:15:04.325448,"
"31/01/2018,","17:15:04.325489,"
"31/01/2018,","17:15:04.325529,"
"31/01/2018,","17:15:04.325570,"
"31/01/2018,","17:15:04.325612,"
"31/01/2018,","17:15:04.325652,"
"31/01/2018,","17:15:04.325694,"
"31/01/2018,","17:15:04.325735,"
"31/01/2018,","17:15:04.325775,"
"31/01/2018,","17:15:04.325816,"
"31/01/2018,","17:15:04.325856,"
"31/01/2018,","17:15:04.325952,"
"31/01/2018,","17:15:04.326034,"
"31/01/2018,","17:15:04.326098,"
"31/01/2018,","17:15:04.326139,"
"31/01/2018,","17:15:04.326181,"
"31/01/2018,","17:15:04.326221,"
"31/01/2018,","17:15:04.326261,"
"31/01/2018,","17:15:04.326302,"
"31/01/2018,","17:15:04.326342,"
"31/01/2018,","17:15:04.326383,"
"31/01/2018,","17:15:04.326423,"
"31/01/2018,","17:15:04.326465,"
"31/01/2018,","17:15:04.326505,"
"31/01/2018,","17:15:04.326545,"
"31/01/2018,","17:15:04.326586,"
"31/01/2018,","17:15:04.326626,"
"31/01/2018,","17:15:04.326670,"
"31/01/2018,","17:15:04.326711,"
"31/01/2018,","17:15:04.326753,"
"31/01/2018,","17:15:04.326795,"
"31/01/2018,","17:15:04.326836,"
"31/01/2018,","17:15:04.326876,"
"31/01/2018,","17:15:04.326918,"
"31/01/2018,","17:15:04.326958,"
"31/01/2018,","17:15:04.327000,"
"31/01/2018,","17:15:04.327041,"
"31/01/2018,","17:15:04.327081,"
"31/01/2018,","17:15:04.327123,"
"31/01/2018,","17:15:04.327163,"
"31/01/2018,","17:15:04.327213,"
"31/01/2018,","17:15:04.327267,"
"31/01/2018,","17:15:04.327319,"
"31/01/2018,","17:15:04.327374,"
"31/01/2018,","17:15:04.327447,"
"31/01/2018,","17:15:04.327547,"
"31/01/2018,","17:15:04.327622,"
"31/01/2018,","17:15:04.327695,"
"31/01/2018,","17:15:04.327760,"
"31/01/2018,","17:15:04.327809,"
"31/01/2018,","17:15:04.327873,"
"31/01/2018,","17:15:04.327954,"
"31/01/2018,","17:15:04.328006,"
"31/01/2018,","17:15:04.328059,"
"31/01/2018,","17:15:04.328128,"
"31/01/2018,","17:15:04.328240,"
"31/01/2018,","17:15:04.328308,"
"31/01/2018,","17:15:04.328379,"
"31/01/2018,","17:15:04.328440,"
"31/01/2018,","17:15:04.328492,"
"31/01/2018,","17:15:04.328556,"
"31/01/2018,","17:15:04.328641,"
"31/01/2018,","17:15:04.328698,"
"31/01/2018,","17:15:04.328763,"
"31/01/2018,","17:15:04.328843,"
"31/01/2018,","17:15:04.328893,"
"31/01/2018,","17:15:04.328945,"
"31/01/2018,","17:15:04.329037,"
"31/01/2018,","17:15:04.329102,"
"31/01/2018,","17:15:04.329155,"
"31/01/2018,","17:15:04.329221,"
"31/01/2018,","17:15:04.329305,"
"31/01/2018,","17:15:04.329354,"
"31/01/2018,","17:15:04.329424,"
"31/01/2018,","17:15:04.329489,"
"31/01/2018,","17:15:04.329551,"
"31/01/2018,","17:15:04.329600,"
"31/01/2018,","17:15:04.329665,"
"31/01/2018,","17:15:04.329746,"
"31/01/2018,","17:15:04.329816,"
"31/01/2018,","17:15:04.329866,"
"31/01/2018,","17:15:04.329930,"
"31/01/2018,","17:15:04.329975,"
"31/01/2018,","17:15:04.330041,"
"31/01/2018,","17:15:04.330119,"
"31/01/2018,","17:15:04.330177,"
"31/01/2018,","17:15:04.330226,"
"31/01/2018,","17:15:04.330289,"
"31/01/2018,","17:15:04.330371,"
"31/01/2018,","17:15:04.330421,"
"31/01/2018,","17:15:04.330491,"
"31/01/2018,","17:15:04.330564,"
"31/01/2018,","17:15:04.330627,"
"31/01/2018,","17:15:04.330678,"
"31/01/2018,","17:15:04.330745,"
"31/01/2018,","17:15:04.330830,"
"31/01/2018,","17:15:04.330905,"
"31/01/2018,","17:15:04.330968,"
"31/01/2018,","17:15:04.331048,"
"31/01/2018,","17:15:04.331100,"
"31/01/2018,","17:15:04.331151,"
"31/01/2018,","17:15:04.331246,"
"31/01/2018,","17:15:04.331307,"
"31/01/2018,","17:15:04.331359,"
"31/01/2018,","17:15:04.331426,"
"31/01/2018,","17:15:04.331535,"
"31/01/2018,","17:15:04.331606,"
"31/01/2018,","17:15:04.331696,"
"31/01/2018,","17:15:04.331764,"
"31/01/2018,","17:15:04.331815,"
"31/01/2018,","17:15:04.331878,"
"31/01/2018,","17:15:04.331960,"
"31/01/2018,","17:15:04.332012,"
"31/01/2018,","17:15:04.332064,"
"31/01/2018,","17:15:04.332137,"
"31/01/2018,","17:15:04.332225,"
"31/01/2018,","17:15:04.332278,"
"31/01/2018,","17:15:04.332345,"
"31/01/2018,","17:15:04.332395,"
"31/01/2018,","17:15:04.332464,"
"31/01/2018,","17:15:04.332547,"
"31/01/2018,","17:15:04.332601,"
"31/01/2018,","17:15:04.332661,"
"31/01/2018,","17:15:04.332747,"
"31/01/2018,","17:15:04.332842,"
"31/01/2018,","17:15:04.332897,"
"31/01/2018,","17:15:04.332966,"
"31/01/2018,","17:15:04.333049,"
"31/01/2018,","17:15:04.333097,"
"31/01/2018,","17:15:04.333168,"
"31/01/2018,","17:15:04.333242,"
"31/01/2018,","17:15:04.333327,"
"31/01/2018,","17:15:04.333381,"
"31/01/2018,","17:15:04.333428,"
"31/01/2018,","17:15:04.333494,"
"31/01/2018,","17:15:04.333575,"
"31/01/2018,","17:15:04.333631,"
"31/01/2018,","17:15:04.333697,"
"31/01/2018,","17:15:04.333780,"
"31/01/2018,","17:15:04.333875,"
"31/01/2018,","17:15:04.333922,"
"31/01/2018,","17:15:04.333972,"
"31/01/2018,","17:15:04.334043,"
"31/01/2018,","17:15:04.334127,"
"31/01/2018,","17:15:04.334179,"
"31/01/2018,","17:15:04.334238,"
"31/01/2018,","17:15:04.334318,"
"31/01/2018,","17:15:04.334375,"
"31/01/2018,","17:15:04.334440,"
"31/01/2018,","17:15:04.334518,"
"31/01/2018,","17:15:04.334569,"
"31/01/2018,","17:15:04.334620,"
"31/01/2018,","17:15:04.334692,"
"31/01/2018,","17:15:04.334778,"
"31/01/2018,","17:15:04.334826,"
"31/01/2018,","17:15:04.334892,"
"31/01/2018,","17:15:04.334975,"
"31/01/2018,","17:15:04.335068,"
"31/01/2018,","17:15:04.335116,"
"31/01/2018,","17:15:04.335164,"
"31/01/2018,","17:15:04.335239,"
"31/01/2018,","17:15:04.335323,"
"31/01/2018,","17:15:04.335371,"
"31/01/2018,","17:15:04.335436,"
"31/01/2018,","17:15:04.335525,"
"31/01/2018,","17:15:04.335603,"
"31/01/2018,","17:15:04.335687,"
"31/01/2018,","17:15:04.335771,"
"31/01/2018,","17:15:04.335822,"
"31/01/2018,","17:15:04.335890,"
"31/01/2018,","17:15:04.335968,"
"31/01/2018,","17:15:04.336030,"
"31/01/2018,","17:15:04.336082,"
"31/01/2018,","17:15:04.336149,"
"31/01/2018,","17:15:04.336233,"
"31/01/2018,","17:15:04.336281,"
"31/01/2018,","17:15:04.336351,"
"31/01/2018,","17:15:04.336420,"
"31/01/2018,","17:15:04.336482,"
"31/01/2018,","17:15:04.336534,"
"31/01/2018,","17:15:04.336610,"
"31/01/2018,","17:15:04.336695,"
"31/01/2018,","17:15:04.336744,"
"31/01/2018,","17:15:04.336815,"
"31/01/2018,","17:15:04.336859,"
"31/01/2018,","17:15:04.336929,"
"31/01/2018,","17:15:04.336986,"
"31/01/2018,","17:15:04.337088,"
"31/01/2018,","17:15:04.337149,"
"31/01/2018,","17:15:04.337200,"
"31/01/2018,","17:15:04.337268,"
"31/01/2018,","17:15:04.337348,"
"31/01/2018,","17:15:04.337432,"
"31/01/2018,","17:15:04.337503,"
"31/01/2018,","17:15:04.337575,"
"31/01/2018,","17:15:04.337643,"
"31/01/2018,","17:15:04.337710,"
"31/01/2018,","17:15:04.337777,"
"31/01/2018,","17:15:04.337849,"
"31/01/2018,","17:15:04.337924,"
"31/01/2018,","17:15:04.337999,"
"31/01/2018,","17:15:04.338066,"
"31/01/2018,","17:15:04.338113,"
"31/01/2018,","17:15:04.338155,"
"31/01/2018,","17:15:04.338196,"
"31/01/2018,","17:15:04.338238,"
"31/01/2018,","17:15:04.338288,"
"31/01/2018,","17:15:04.338353,"
"31/01/2018,","17:15:04.338422,"
"31/01/2018,","17:15:04.338482,"
"31/01/2018,","17:15:04.338521,"
"31/01/2018,","17:15:04.338559,"
"31/01/2018,","17:15:04.338597,"
"31/01/2018,","17:15:04.338635,"
"31/01/2018,","17:15:04.338672,"
"31/01/2018,","17:15:04.338710,"
"31/01/2018,","17:15:04.338747,"
"31/01/2018,","17:15:04.338784,"
"31/01/2018,","17:15:04.338823,"
"31/01/2018,","17:15:04.338861,"
"31/01/2018,","17:15:04.338899,"
"31/01/2018,","17:15:04.338936,"
"31/01/2018,","17:15:04.338973,"
"31/01/2018,","17:15:04.339012,"
"31/01/2018,","17:15:04.339049,"
"31/01/2018,","17:15:04.339087,"
"31/01/2018,","17:15:04.339124,"
"31/01/2018,","17:15:04.339162,"
"31/01/2018,","17:15:04.339199,"
"31/01/2018,","17:15:04.339237,"
"31/01/2018,","17:15:04.339274,"
"31/01/2018,","17:15:04.339311,"
"31/01/2018,","17:15:04.339349,"
"31/01/2018,","17:15:04.339387,"
"31/01/2018,","17:15:04.339425,"
"31/01/2018,","17:15:04.339462,"
"31/01/2018,","17:15:04.339500,"
"31/01/2018,","17:15:04.339537,"
"31/01/2018,","17:15:04.339574,"
"31/01/2018,","17:15:04.339611,"
"31/01/2018,","17:15:04.339650,"
"31/01/2018,","17:15:04.339687,"
"31/01/2018,","17:15:04.339725,"
"31/01/2018,","17:15:04.339762,"
"31/01/2018,","17:15:04.339799,"
"31/01/2018,","17:15:04.339837,"
"31/01/2018,","17:15:04.339875,"
"31/01/2018,","17:15:04.339912,"
"31/01/2018,","17:15:04.339985,"
"31/01/2018,","17:15:04.340024,"
"31/01/2018,","17:15:04.340062,"
"31/01/2018,","17:15:04.340099,"
"31/01/2018,","17:15:04.340137,"
"31/01/2018,","17:15:04.340174,"
"31/01/2018,","17:15:04.340211,"
"31/01/2018,","17:15:04.340248,"
"31/01/2018,","17:15:04.340285,"
"31/01/2018,","17:15:04.340322,"
"31/01/2018,","17:15:04.340359,"
"31/01/2018,","17:15:04.340397,"
"31/01/2018,","17:15:04.340434,"
"31/01/2018,","17:15:04.340471,"
"31/01/2018,","17:15:04.340509,"
"31/01/2018,","17:15:04.340546,"
"31/01/2018,","17:15:04.340583,"
"31/01/2018,","17:15:04.340620,"
"31/01/2018,","17:15:04.340657,"
"31/01/2018,","17:15:04.340695,"
"31/01/2018,","17:15:04.340732,"
"31/01/2018,","17:15:04.340787,"
"31/01/2018,","17:15:04.341334,"
"31/01/2018,","17:15:04.341551,"
"31/01/2018,","17:15:04.341629,"
"31/01/2018,","17:15:04.341701,"
"31/01/2018,","17:15:04.341768,"
"31/01/2018,","17:15:04.341836,"
"31/01/2018,","17:15:04.341903,"
"31/01/2018,","17:15:04.341972,"
"31/01/2018,","17:15:04.342037,"
"31/01/2018,","17:15:04.342106,"
"31/01/2018,","17:15:04.342176,"
"31/01/2018,","17:15:04.342245,"
"31/01/2018,","17:15:04.342346,"
"31/01/2018,","17:15:04.342417,"
"31/01/2018,","17:15:04.342490,"
"31/01/2018,","17:15:04.342546,"
"31/01/2018,","17:15:04.342589,"
"31/01/2018,","17:15:04.342687,"
"31/01/2018,","17:15:04.342756,"
"31/01/2018,","17:15:04.342838,"
"31/01/2018,","17:15:04.342893,"
"31/01/2018,","17:15:04.342945,"
"31/01/2018,","17:15:04.343036,"
"31/01/2018,","17:15:04.343102,"
"31/01/2018,","17:15:04.343154,"
"31/01/2018,","17:15:04.343227,"
"31/01/2018,","17:15:04.343308,"
"31/01/2018,","17:15:04.343361,"
"31/01/2018,","17:15:04.343414,"
"31/01/2018,","17:15:04.343508,"
"31/01/2018,","17:15:04.343572,"
"31/01/2018,","17:15:04.343625,"
"31/01/2018,","17:15:04.343700,"
"31/01/2018,","17:15:04.343787,"
"31/01/2018,","17:15:04.343834,"
"31/01/2018,","17:15:04.343943,"
"31/01/2018,","17:15:04.343994,"
"31/01/2018,","17:15:04.344064,"
"31/01/2018,","17:15:04.344149,"
"31/01/2018,","17:15:04.344196,"
"31/01/2018,","17:15:04.344265,"
"31/01/2018,","17:15:04.344342,"
"31/01/2018,","17:15:04.344404,"
"31/01/2018,","17:15:04.344457,"
"31/01/2018,","17:15:04.344524,"
"31/01/2018,","17:15:04.344612,"
"31/01/2018,","17:15:04.344659,"
"31/01/2018,","17:15:04.344754,"
"31/01/2018,","17:15:04.344848,"
"31/01/2018,","17:15:04.344921,"
"31/01/2018,","17:15:04.344986,"
"31/01/2018,","17:15:04.345061,"
"31/01/2018,","17:15:04.345116,"
"31/01/2018,","17:15:04.345185,"
"31/01/2018,","17:15:04.345273,"
"31/01/2018,","17:15:04.345349,"
"31/01/2018,","17:15:04.345416,"
"31/01/2018,","17:15:04.345481,"
"31/01/2018,","17:15:04.345545,"
"31/01/2018,","17:15:04.345611,"
"31/01/2018,","17:15:04.345686,"
"31/01/2018,","17:15:04.345750,"
"31/01/2018,","17:15:04.345861,"
"31/01/2018,","17:15:04.345969,"
"31/01/2018,","17:15:04.346068,"
"31/01/2018,","17:15:04.346232,"
"31/01/2018,","17:15:04.346373,"
"31/01/2018,","17:15:04.346685,"
"31/01/2018,","17:15:04.346863,"
"31/01/2018,","17:15:04.347004,"
"31/01/2018,","17:15:04.347128,"
"31/01/2018,","17:15:04.347329,"
"31/01/2018,","17:15:04.347445,"
"31/01/2018,","17:15:04.347572,"
"31/01/2018,","17:15:04.347670,"
"31/01/2018,","17:15:04.347787,"
"31/01/2018,","17:15:04.347892,"
"31/01/2018,","17:15:04.347997,"
"31/01/2018,","17:15:04.348087,"
"31/01/2018,","17:15:04.348170,"
"31/01/2018,","17:15:04.348252,"
"31/01/2018,","17:15:04.348342,"
"31/01/2018,","17:15:04.348410,"
"31/01/2018,","17:15:04.348510,"
"31/01/2018,","17:15:04.348623,"
"31/01/2018,","17:15:04.348716,"
"31/01/2018,","17:15:04.348791,"
"31/01/2018,","17:15:04.348851,"
"31/01/2018,","17:15:04.348898,"
"31/01/2018,","17:15:04.348966,"
"31/01/2018,","17:15:04.349040,"
"31/01/2018,","17:15:04.349100,"
"31/01/2018,","17:15:04.349152,"
"31/01/2018,","17:15:04.349214,"
"31/01/2018,","17:15:04.349322,"
"31/01/2018,","17:15:04.349402,"
"31/01/2018,","17:15:04.349477,"
"31/01/2018,","17:15:04.349563,"
"31/01/2018,","17:15:04.349611,"
"31/01/2018,","17:15:04.349663,"
"31/01/2018,","17:15:04.349752,"
"31/01/2018,","17:15:04.349812,"
"31/01/2018,","17:15:04.349865,"
"31/01/2018,","17:15:04.349965,"
"31/01/2018,","17:15:04.350106,"
"31/01/2018,","17:15:04.350174,"
"31/01/2018,","17:15:04.350245,"
"31/01/2018,","17:15:04.350341,"
"31/01/2018,","17:15:04.350456,"
"31/01/2018,","17:15:04.350538,"
"31/01/2018,","17:15:04.350589,"
"31/01/2018,","17:15:04.350638,"
"31/01/2018,","17:15:04.350713,"
"31/01/2018,","17:15:04.350760,"
"31/01/2018,","17:15:04.350839,"
"31/01/2018,","17:15:04.350914,"
"31/01/2018,","17:15:04.351012,"
"31/01/2018,","17:15:04.351067,"
"31/01/2018,","17:15:04.351123,"
"31/01/2018,","17:15:04.351202,"
"31/01/2018,","17:15:04.351295,"
"31/01/2018,","17:15:04.351343,"
"31/01/2018,","17:15:04.351418,"
"31/01/2018,","17:15:04.351459,"
"31/01/2018,","17:15:04.351499,"
"31/01/2018,","17:15:04.351559,"
"31/01/2018,","17:15:04.351614,"
"31/01/2018,","17:15:04.351688,"
"31/01/2018,","17:15:04.351780,"
"31/01/2018,","17:15:04.351831,"
"31/01/2018,","17:15:04.351886,"
"31/01/2018,","17:15:04.352004,"
"31/01/2018,","17:15:04.352082,"
"31/01/2018,","17:15:04.352168,"
"31/01/2018,","17:15:04.352216,"
"31/01/2018,","17:15:04.352267,"
"31/01/2018,","17:15:04.352335,"
"31/01/2018,","17:15:04.352535,"
"31/01/2018,","17:15:04.352589,"
"31/01/2018,","17:15:04.352632,"
"31/01/2018,","17:15:04.352675,"
"31/01/2018,","17:15:04.352717,"
"31/01/2018,","17:15:04.352760,"
"31/01/2018,","17:15:04.352801,"
"31/01/2018,","17:15:04.352843,"
"31/01/2018,","17:15:04.352885,"
"31/01/2018,","17:15:04.352927,"
"31/01/2018,","17:15:04.352968,"
"31/01/2018,","17:15:04.353011,"
"31/01/2018,","17:15:04.353051,"
"31/01/2018,","17:15:04.353093,"
"31/01/2018,","17:15:04.353136,"
"31/01/2018,","17:15:04.353177,"
"31/01/2018,","17:15:04.353218,"
"31/01/2018,","17:15:04.353260,"
"31/01/2018,","17:15:04.353300,"
"31/01/2018,","17:15:04.353343,"
"31/01/2018,","17:15:04.353385,"
"31/01/2018,","17:15:04.353427,"
"31/01/2018,","17:15:04.353468,"
"31/01/2018,","17:15:04.353510,"
"31/01/2018,","17:15:04.353551,"
"31/01/2018,","17:15:04.353592,"
"31/01/2018,","17:15:04.353633,"
"31/01/2018,","17:15:04.353673,"
"31/01/2018,","17:15:04.353716,"
"31/01/2018,","17:15:04.353757,"
"31/01/2018,","17:15:04.353798,"
"31/01/2018,","17:15:04.353840,"
"31/01/2018,","17:15:04.353881,"
"31/01/2018,","17:15:04.353922,"
"31/01/2018,","17:15:04.353964,"
"31/01/2018,","17:15:04.354003,"
"31/01/2018,","17:15:04.354046,"
"31/01/2018,","17:15:04.354142,"
"31/01/2018,","17:15:04.354226,"
"31/01/2018,","17:15:04.354298,"
"31/01/2018,","17:15:04.354402,"
"31/01/2018,","17:15:04.354487,"
"31/01/2018,","17:15:04.354584,"
"31/01/2018,","17:15:04.354661,"
"31/01/2018,","17:15:04.354764,"
"31/01/2018,","17:15:04.354866,"
"31/01/2018,","17:15:04.354934,"
"31/01/2018,","17:15:04.355003,"
"31/01/2018,","17:15:04.355116,"
"31/01/2018,","17:15:04.355192,"
"31/01/2018,","17:15:04.355262,"
"31/01/2018,","17:15:04.355427,"
"31/01/2018,","17:15:04.355523,"
"31/01/2018,","17:15:04.355598,"
"31/01/2018,","17:15:04.355683,"
"31/01/2018,","17:15:04.355738,"
"31/01/2018,","17:15:04.355781,"
"31/01/2018,","17:15:04.355825,"
"31/01/2018,","17:15:04.355868,"
"31/01/2018,","17:15:04.355909,"
"31/01/2018,","17:15:04.355950,"
"31/01/2018,","17:15:04.355992,"
"31/01/2018,","17:15:04.356035,"
"31/01/2018,","17:15:04.356076,"
"31/01/2018,","17:15:04.356118,"
"31/01/2018,","17:15:04.356162,"
"31/01/2018,","17:15:04.356204,"
"31/01/2018,","17:15:04.356245,"
"31/01/2018,","17:15:04.356288,"
"31/01/2018,","17:15:04.356330,"
"31/01/2018,","17:15:04.356371,"
"31/01/2018,","17:15:04.356413,"
"31/01/2018,","17:15:04.356453,"
"31/01/2018,","17:15:04.356495,"
"31/01/2018,","17:15:04.356535,"
"31/01/2018,","17:15:04.356576,"
"31/01/2018,","17:15:04.356617,"
"31/01/2018,","17:15:04.356660,"
"31/01/2018,","17:15:04.356700,"
"31/01/2018,","17:15:04.356743,"
"31/01/2018,","17:15:04.356784,"
"31/01/2018,","17:15:04.356825,"
"31/01/2018,","17:15:04.356867,"
"31/01/2018,","17:15:04.356910,"
"31/01/2018,","17:15:04.356951,"
"31/01/2018,","17:15:04.356993,"
"31/01/2018,","17:15:04.357033,"
"31/01/2018,","17:15:04.357075,"
"31/01/2018,","17:15:04.357116,"
"31/01/2018,","17:15:04.357158,"
"31/01/2018,","17:15:04.357199,"
"31/01/2018,","17:15:04.357243,"
"31/01/2018,","17:15:04.357284,"
"31/01/2018,","17:15:04.357325,"
"31/01/2018,","17:15:04.357366,"
"31/01/2018,","17:15:04.357406,"
"31/01/2018,","17:15:04.357449,"
"31/01/2018,","17:15:04.357490,"
"31/01/2018,","17:15:04.357530,"
"31/01/2018,","17:15:04.357572,"
"31/01/2018,","17:15:04.357612,"
"31/01/2018,","17:15:04.357654,"
"31/01/2018,","17:15:04.357696,"
"31/01/2018,","17:15:04.357739,"
"31/01/2018,","17:15:04.357781,"
"31/01/2018,","17:15:04.357823,"
"31/01/2018,","17:15:04.357864,"
"31/01/2018,","17:15:04.357905,"
"31/01/2018,","17:15:04.357946,"
"31/01/2018,","17:15:04.357986,"
"31/01/2018,","17:15:04.358028,"
"31/01/2018,","17:15:04.358070,"
"31/01/2018,","17:15:04.358110,"
"31/01/2018,","17:15:04.358152,"
"31/01/2018,","17:15:04.358193,"
"31/01/2018,","17:15:04.358234,"
"31/01/2018,","17:15:04.358275,"
"31/01/2018,","17:15:04.358315,"
"31/01/2018,","17:15:04.358358,"
"31/01/2018,","17:15:04.358399,"
"31/01/2018,","17:15:04.358439,"
"31/01/2018,","17:15:04.358481,"
"31/01/2018,","17:15:04.358521,"
"31/01/2018,","17:15:04.358563,"
"31/01/2018,","17:15:04.358604,"
"31/01/2018,","17:15:04.358644,"
"31/01/2018,","17:15:04.358686,"
"31/01/2018,","17:15:04.358726,"
"31/01/2018,","17:15:04.358769,"
"31/01/2018,","17:15:04.358810,"
"31/01/2018,","17:15:04.358851,"
"31/01/2018,","17:15:04.358893,"
"31/01/2018,","17:15:04.358934,"
"31/01/2018,","17:15:04.358974,"
"31/01/2018,","17:15:04.359016,"
"31/01/2018,","17:15:04.359056,"
"31/01/2018,","17:15:04.359098,"
"31/01/2018,","17:15:04.359139,"
"31/01/2018,","17:15:04.359179,"
"31/01/2018,","17:15:04.359221,"
"31/01/2018,","17:15:04.359263,"
"31/01/2018,","17:15:04.359303,"
"31/01/2018,","17:15:04.359346,"
"31/01/2018,","17:15:04.359387,"
"31/01/2018,","17:15:04.359430,"
"31/01/2018,","17:15:04.359472,"
"31/01/2018,","17:15:04.359513,"
"31/01/2018,","17:15:04.359554,"
"31/01/2018,","17:15:04.359598,"
"31/01/2018,","17:15:04.359639,"
"31/01/2018,","17:15:04.359681,"
"31/01/2018,","17:15:04.359724,"
"31/01/2018,","17:15:04.359765,"
"31/01/2018,","17:15:04.359805,"
"31/01/2018,","17:15:04.359847,"
"31/01/2018,","17:15:04.359888,"
"31/01/2018,","17:15:04.359928,"
"31/01/2018,","17:15:04.359970,"
"31/01/2018,","17:15:04.360010,"
"31/01/2018,","17:15:04.360052,"
"31/01/2018,","17:15:04.360093,"
"31/01/2018,","17:15:04.360134,"
"31/01/2018,","17:15:04.360175,"
"31/01/2018,","17:15:04.360215,"
"31/01/2018,","17:15:04.360258,"
"31/01/2018,","17:15:04.360299,"
"31/01/2018,","17:15:04.360339,"
"31/01/2018,","17:15:04.360381,"
"31/01/2018,","17:15:04.360449,"
"31/01/2018,","17:15:04.360519,"
"31/01/2018,","17:15:04.360641,"
"31/01/2018,","17:15:04.360879,"
"31/01/2018,","17:15:04.360952,"
"31/01/2018,","17:15:04.361015,"
"31/01/2018,","17:15:04.361106,"
"31/01/2018,","17:15:04.361185,"
"31/01/2018,","17:15:04.361266,"
"31/01/2018,","17:15:04.361334,"
"31/01/2018,","17:15:04.361427,"
"31/01/2018,","17:15:04.361484,"
"31/01/2018,","17:15:04.361583,"
"31/01/2018,","17:15:04.361652,"
"31/01/2018,","17:15:04.361718,"
"31/01/2018,","17:15:04.361785,"
"31/01/2018,","17:15:04.361847,"
"31/01/2018,","17:15:04.361926,"
"31/01/2018,","17:15:04.362014,"
"31/01/2018,","17:15:04.362078,"
"31/01/2018,","17:15:04.362130,"
"31/01/2018,","17:15:04.362191,"
"31/01/2018,","17:15:04.362249,"
"31/01/2018,","17:15:04.362308,"
"31/01/2018,","17:15:04.362371,"
"31/01/2018,","17:15:04.362447,"
"31/01/2018,","17:15:04.362492,"
"31/01/2018,","17:15:04.362537,"
"31/01/2018,","17:15:04.362625,"
"31/01/2018,","17:15:04.362748,"
"31/01/2018,","17:15:04.362896,"
"31/01/2018,","17:15:04.363008,"
"31/01/2018,","17:15:04.363092,"
"31/01/2018,","17:15:04.363204,"
"31/01/2018,","17:15:04.363326,"
"31/01/2018,","17:15:04.363429,"
"31/01/2018,","17:15:04.363474,"
"31/01/2018,","17:15:04.363576,"
"31/01/2018,","17:15:04.363663,"
"31/01/2018,","17:15:04.363797,"
"31/01/2018,","17:15:04.363879,"
"31/01/2018,","17:15:04.363995,"
"31/01/2018,","17:15:04.364092,"
"31/01/2018,","17:15:04.364195,"
"31/01/2018,","17:15:04.364267,"
"31/01/2018,","17:15:04.364344,"
"31/01/2018,","17:15:04.364458,"
"31/01/2018,","17:15:04.364559,"
"31/01/2018,","17:15:04.364602,"
"31/01/2018,","17:15:04.364686,"
"31/01/2018,","17:15:04.364892,"
